air_temp,cloud_opacity,precipitable_water,precipitation_rate,relative_humidity,wind_speed_10m,period_end,period
28,70.8,57.5,0,83.8,1.9,2022-03-29T14:00:00Z,PT60M
27,52.3,57.2,0,85.5,1.9,2022-03-29T15:00:00Z,PT60M
27,54.4,56.4,0,86,1.9,2022-03-29T16:00:00Z,PT60M
26,66.7,55.6,0.1,87.2,1.8,2022-03-29T17:00:00Z,PT60M
26,61.5,54.8,0.1,88.2,1.6,2022-03-29T18:00:00Z,PT60M
26,47.9,54,0,88.2,1.5,2022-03-29T19:00:00Z,PT60M
26,40.9,53.4,0,89.3,1.5,2022-03-29T20:00:00Z,PT60M
25,38.6,52.9,0,90,1.7,2022-03-29T21:00:00Z,PT60M
25,45.7,53,0,89.8,1.6,2022-03-29T22:00:00Z,PT60M
25,55.1,53.5,0,91.1,1.7,2022-03-29T23:00:00Z,PT60M
25,13.6,53.3,0,92.2,1.9,2022-03-30T00:00:00Z,PT60M
26,3.2,52.7,0,89.8,1.7,2022-03-30T01:00:00Z,PT60M
28,44.2,52.2,0,79.5,1.5,2022-03-30T02:00:00Z,PT60M
29,49.1,52.2,0,69.6,1.2,2022-03-30T03:00:00Z,PT60M
30,51.7,52.4,0,65.8,0.5,2022-03-30T04:00:00Z,PT60M
31,46.1,52.6,0,62.2,0.5,2022-03-30T05:00:00Z,PT60M
31,34.5,52.9,0,60.1,1.3,2022-03-30T06:00:00Z,PT60M
32,5.5,53.5,0,60,1.9,2022-03-30T07:00:00Z,PT60M
32,11.8,53.7,0,60,2.2,2022-03-30T08:00:00Z,PT60M
32,23,53.7,0,60.7,2,2022-03-30T09:00:00Z,PT60M
31,31.1,53.5,0,64.6,1.7,2022-03-30T10:00:00Z,PT60M
30,61.1,53.8,0,69.8,1.6,2022-03-30T11:00:00Z,PT60M
29,62,55.4,0,73.6,1.6,2022-03-30T12:00:00Z,PT60M
29,33.1,57,0.1,76.4,1.5,2022-03-30T13:00:00Z,PT60M
28,34.9,58.2,0.1,79.6,0.8,2022-03-30T14:00:00Z,PT60M
27,40.8,58.8,0.1,82.7,0.2,2022-03-30T15:00:00Z,PT60M
27,25.8,58.8,0.3,84.4,0.6,2022-03-30T16:00:00Z,PT60M
27,31.6,58.7,0,85.7,0.9,2022-03-30T17:00:00Z,PT60M
26,60.8,58.5,0,86.4,1.2,2022-03-30T18:00:00Z,PT60M
26,61.3,57.7,0.2,87.2,1.1,2022-03-30T19:00:00Z,PT60M
26,58.1,56.7,0.1,89,1,2022-03-30T20:00:00Z,PT60M
25,38.6,56.2,0,90.3,0.9,2022-03-30T21:00:00Z,PT60M
25,31.7,55.4,0,90.9,0.8,2022-03-30T22:00:00Z,PT60M
25,23.9,54.9,0,91.4,0.7,2022-03-30T23:00:00Z,PT60M
25,11,54.5,0,90.6,0.6,2022-03-31T00:00:00Z,PT60M
26,7.2,54.3,0,87.2,0.6,2022-03-31T01:00:00Z,PT60M
28,0,54.3,0,77.6,0.6,2022-03-31T02:00:00Z,PT60M
30,0.3,54.6,0,68.6,0.7,2022-03-31T03:00:00Z,PT60M
31,39.1,55.5,0,64.5,0.6,2022-03-31T04:00:00Z,PT60M
31,21.6,56.7,0,62,1.1,2022-03-31T05:00:00Z,PT60M
32,52.7,57.9,0,62.3,1.9,2022-03-31T06:00:00Z,PT60M
32,31.8,59,0,64,2.5,2022-03-31T07:00:00Z,PT60M
30,34.1,60.2,0.4,69.6,2.8,2022-03-31T08:00:00Z,PT60M
29,64.2,62.1,0.7,76,3.1,2022-03-31T09:00:00Z,PT60M
28,88.6,64.1,0.6,79.9,3,2022-03-31T10:00:00Z,PT60M
27,78.9,65.3,0.3,83,2.2,2022-03-31T11:00:00Z,PT60M
27,91.5,65.2,0.4,83.2,1.8,2022-03-31T12:00:00Z,PT60M
27,85.2,64.5,0.1,83.7,2.1,2022-03-31T13:00:00Z,PT60M
27,85.5,64.3,0,84.7,2,2022-03-31T14:00:00Z,PT60M
27,88.2,63.8,0.1,85.4,1.7,2022-03-31T15:00:00Z,PT60M
26,96.6,63.5,0.1,86.2,1.6,2022-03-31T16:00:00Z,PT60M
26,96,63.4,0.1,87.7,1.6,2022-03-31T17:00:00Z,PT60M
26,93.3,63.3,0,89,1.6,2022-03-31T18:00:00Z,PT60M
26,81.6,63,0,89.3,1.7,2022-03-31T19:00:00Z,PT60M
25,87.6,62.3,0,89.8,1.6,2022-03-31T20:00:00Z,PT60M
25,78.8,61.3,0,90.3,1.5,2022-03-31T21:00:00Z,PT60M
25,84.3,60.5,0,90,1.5,2022-03-31T22:00:00Z,PT60M
25,82.5,60.6,0,90.3,1.3,2022-03-31T23:00:00Z,PT60M
25,53.4,61.2,0,90.6,0.9,2022-04-01T00:00:00Z,PT60M
26,27.2,61.8,0,88.2,0.9,2022-04-01T01:00:00Z,PT60M
27,30.2,62.2,0,81,1,2022-04-01T02:00:00Z,PT60M
28,45.6,62.3,0,74.8,0.9,2022-04-01T03:00:00Z,PT60M
29,28.3,62.6,0,72.4,0.9,2022-04-01T04:00:00Z,PT60M
30,50.7,63.2,0,69,0.8,2022-04-01T05:00:00Z,PT60M
30,45.1,63.8,0.1,66.4,0.6,2022-04-01T06:00:00Z,PT60M
30,64.5,64.3,0.2,66.3,0.9,2022-04-01T07:00:00Z,PT60M
31,84,64.4,0.2,66.5,1.4,2022-04-01T08:00:00Z,PT60M
30,82.5,64.7,1.9,67.5,1.7,2022-04-01T09:00:00Z,PT60M
29,64,63.9,0.6,73.9,1.5,2022-04-01T10:00:00Z,PT60M
28,69.8,62.2,0.2,80.8,1.1,2022-04-01T11:00:00Z,PT60M
27,81.2,61.3,0,81.7,1.2,2022-04-01T12:00:00Z,PT60M
27,58.7,61,0,82.5,1.3,2022-04-01T13:00:00Z,PT60M
27,96.7,60.7,0,84.7,1.3,2022-04-01T14:00:00Z,PT60M
26,83.7,60.2,0,86.7,1.4,2022-04-01T15:00:00Z,PT60M
26,84.4,60,0,87.2,1.5,2022-04-01T16:00:00Z,PT60M
26,77.4,60,0,87.9,1.6,2022-04-01T17:00:00Z,PT60M
25,88.6,59.7,0,89,1.8,2022-04-01T18:00:00Z,PT60M
25,96.1,59.2,0,89.5,1.8,2022-04-01T19:00:00Z,PT60M
25,96.4,58.8,0,89.8,1.7,2022-04-01T20:00:00Z,PT60M
25,96.4,58.5,0,90,1.6,2022-04-01T21:00:00Z,PT60M
25,93.8,57.8,0,89.5,1.5,2022-04-01T22:00:00Z,PT60M
25,71.6,57.4,0,89,1.5,2022-04-01T23:00:00Z,PT60M
25,31,57.5,0,89.5,1.7,2022-04-02T00:00:00Z,PT60M
26,0.2,57.6,0,87.9,1.6,2022-04-02T01:00:00Z,PT60M
28,0,57.8,0,78.5,1.7,2022-04-02T02:00:00Z,PT60M
30,0,58,0.1,69.4,2.1,2022-04-02T03:00:00Z,PT60M
30,0.9,58.2,0.1,66.7,2.4,2022-04-02T04:00:00Z,PT60M
31,53.2,58.6,0,67.1,2.7,2022-04-02T05:00:00Z,PT60M
30,53.9,58.8,0.1,68.7,2.7,2022-04-02T06:00:00Z,PT60M
30,30.7,58.8,0.1,69.5,2.9,2022-04-02T07:00:00Z,PT60M
30,41.2,59.4,0.1,70.5,3,2022-04-02T08:00:00Z,PT60M
30,92.4,61,0.9,71.5,2.9,2022-04-02T09:00:00Z,PT60M
29,88.2,61.9,2.4,75.6,2.8,2022-04-02T10:00:00Z,PT60M
28,83.4,61.5,0.1,80.1,2.6,2022-04-02T11:00:00Z,PT60M
28,93.8,61.2,0.1,81.3,2.6,2022-04-02T12:00:00Z,PT60M
28,96.5,60.9,0.1,82.2,2.6,2022-04-02T13:00:00Z,PT60M
27,96.2,60.4,0,84.2,2.6,2022-04-02T14:00:00Z,PT60M
27,93.4,60.4,0,86.5,2.5,2022-04-02T15:00:00Z,PT60M
26,75,60.1,0.1,87.5,2.4,2022-04-02T16:00:00Z,PT60M
26,54.7,59.7,0.3,89,2.3,2022-04-02T17:00:00Z,PT60M
26,59.8,59.7,0.1,90.3,2.2,2022-04-02T18:00:00Z,PT60M
26,82.3,59.7,0,90.3,2.2,2022-04-02T19:00:00Z,PT60M
25,92.6,59.7,0,90.1,2.3,2022-04-02T20:00:00Z,PT60M
25,49.3,59.8,0,90,2.4,2022-04-02T21:00:00Z,PT60M
25,54,60.3,0,89.5,2.5,2022-04-02T22:00:00Z,PT60M
25,62.4,60.9,0,89.2,2.7,2022-04-02T23:00:00Z,PT60M
25,51.2,60.9,0,89,2.5,2022-04-03T00:00:00Z,PT60M
26,24.6,61,0,86.4,2.1,2022-04-03T01:00:00Z,PT60M
28,0,61.8,0,78.5,1.6,2022-04-03T02:00:00Z,PT60M
30,0,62.7,0.1,70.9,1.4,2022-04-03T03:00:00Z,PT60M
30,18.6,63.3,1.2,69.2,1.5,2022-04-03T04:00:00Z,PT60M
29,21.1,64,2.9,72.3,2.1,2022-04-03T05:00:00Z,PT60M
29,59.4,65.3,0.5,76.2,3.1,2022-04-03T06:00:00Z,PT60M
29,96.2,66,3,75.5,3.6,2022-04-03T07:00:00Z,PT60M
29,95.3,65.7,0.9,73.7,3.4,2022-04-03T08:00:00Z,PT60M
28,94.5,64.8,0.4,74.8,3.3,2022-04-03T09:00:00Z,PT60M
27,93.9,63.5,0.3,79.5,3,2022-04-03T10:00:00Z,PT60M
27,92.8,62.5,0.3,83.4,2.7,2022-04-03T11:00:00Z,PT60M
26,96.5,62.7,0.2,84.1,2.5,2022-04-03T12:00:00Z,PT60M
26,94.8,62.7,0.3,85.6,2.4,2022-04-03T13:00:00Z,PT60M
26,96.6,62.3,0.2,87.1,2.3,2022-04-03T14:00:00Z,PT60M
26,92.6,61.9,0.3,88.2,2.2,2022-04-03T15:00:00Z,PT60M
25,86.1,61.4,0,88.7,2,2022-04-03T16:00:00Z,PT60M
25,91.6,61.3,0.1,89,1.8,2022-04-03T17:00:00Z,PT60M
25,81.1,61.3,0.3,89.2,1.8,2022-04-03T18:00:00Z,PT60M
25,66.3,61.4,0.3,90,1.7,2022-04-03T19:00:00Z,PT60M
25,77,61.2,0.3,91.4,1.7,2022-04-03T20:00:00Z,PT60M
25,66.9,60.9,0.4,91.7,1.8,2022-04-03T21:00:00Z,PT60M
25,83.4,58.7,0.3,91.1,1.9,2022-04-03T22:00:00Z,PT60M
25,68,56.8,0.2,91.4,1.9,2022-04-03T23:00:00Z,PT60M
25,45.5,56.4,0.4,91.7,1.7,2022-04-04T00:00:00Z,PT60M
25,34.1,55.8,0.1,90,1.5,2022-04-04T01:00:00Z,PT60M
27,21.8,55.8,0,82.3,1.5,2022-04-04T02:00:00Z,PT60M
29,2.7,56,0,73.7,1.7,2022-04-04T03:00:00Z,PT60M
29,0.7,56.2,0.1,69.1,1.7,2022-04-04T04:00:00Z,PT60M
30,14.1,56.6,0,65.1,1.8,2022-04-04T05:00:00Z,PT60M
31,5.4,56.9,0,62.2,2.2,2022-04-04T06:00:00Z,PT60M
32,0,57.2,0,60.2,2.7,2022-04-04T07:00:00Z,PT60M
32,0,57.8,0,60.4,3.1,2022-04-04T08:00:00Z,PT60M
31,0,58.5,0.1,61.8,3.6,2022-04-04T09:00:00Z,PT60M
31,4.1,57.9,0,64.7,3.6,2022-04-04T10:00:00Z,PT60M
29,45,57.2,0,69.9,3,2022-04-04T11:00:00Z,PT60M
28,37,57.8,0,73.7,2.5,2022-04-04T12:00:00Z,PT60M
28,38.7,58.4,0,75.7,2.3,2022-04-04T13:00:00Z,PT60M
28,50.5,58.8,0,78.4,2.2,2022-04-04T14:00:00Z,PT60M
27,50.4,59.3,0,80.7,2,2022-04-04T15:00:00Z,PT60M
27,40.2,59.9,0,82.2,1.7,2022-04-04T16:00:00Z,PT60M
26,37.1,60.5,0,84.9,1.5,2022-04-04T17:00:00Z,PT60M
26,62.9,60.9,0,87.2,1.4,2022-04-04T18:00:00Z,PT60M
26,65.2,61.1,0,87.9,1.4,2022-04-04T19:00:00Z,PT60M
26,73.2,60.8,0,89,1.5,2022-04-04T20:00:00Z,PT60M
25,60.7,60.4,0,90.6,1.4,2022-04-04T21:00:00Z,PT60M
25,35.4,59.3,0,90.9,1.3,2022-04-04T22:00:00Z,PT60M
25,57.2,58,0,90.9,1.3,2022-04-04T23:00:00Z,PT60M
25,43.6,57.6,0,90,1.3,2022-04-05T00:00:00Z,PT60M
26,13.6,57.3,0,86.1,1.2,2022-04-05T01:00:00Z,PT60M
28,5.3,57,0,76.9,1,2022-04-05T02:00:00Z,PT60M
29,0,56.9,0,69.1,0.9,2022-04-05T03:00:00Z,PT60M
30,16.8,57,0,67,0.7,2022-04-05T04:00:00Z,PT60M
30,29.8,57.4,1.2,66.1,1.1,2022-04-05T05:00:00Z,PT60M
31,14.1,57,0.3,66.4,1.9,2022-04-05T06:00:00Z,PT60M
31,35.8,58.2,0.8,68,1.8,2022-04-05T07:00:00Z,PT60M
30,33,60.2,0.4,71.8,1.7,2022-04-05T08:00:00Z,PT60M
28,91.3,60.9,0.6,76.4,1.9,2022-04-05T09:00:00Z,PT60M
28,96,62,0.3,78.1,1.6,2022-04-05T10:00:00Z,PT60M
27,91.4,62.9,0,79,1.5,2022-04-05T11:00:00Z,PT60M
27,96,63.5,0,80.2,1.1,2022-04-05T12:00:00Z,PT60M
27,96.3,64.3,0,81.4,1.1,2022-04-05T13:00:00Z,PT60M
26,86,64.9,0,84.4,1.3,2022-04-05T14:00:00Z,PT60M
26,75.1,65.3,0,86.6,1.4,2022-04-05T15:00:00Z,PT60M
26,78,65.4,0.1,86.9,1.4,2022-04-05T16:00:00Z,PT60M
26,71.6,65.3,0,87.4,1.2,2022-04-05T17:00:00Z,PT60M
25,53.1,65.1,0.1,88.7,1.1,2022-04-05T18:00:00Z,PT60M
25,46.5,64.7,0.2,89.5,1.3,2022-04-05T19:00:00Z,PT60M
25,52,64.2,0.1,89.5,1.6,2022-04-05T20:00:00Z,PT60M
25,43.1,63.4,0,89.5,1.7,2022-04-05T21:00:00Z,PT60M
25,30.6,59.4,0,89.7,1.9,2022-04-05T22:00:00Z,PT60M
25,63.9,55.4,0,90.3,2.1,2022-04-05T23:00:00Z,PT60M
25,29.3,55,0,90.8,2.1,2022-04-06T00:00:00Z,PT60M
25,0.2,54.9,0,89.8,1.9,2022-04-06T01:00:00Z,PT60M
27,0,55,0,82.1,1.6,2022-04-06T02:00:00Z,PT60M
29,0,55.5,0,73.6,1.4,2022-04-06T03:00:00Z,PT60M
30,0,56,0.1,70.9,1.2,2022-04-06T04:00:00Z,PT60M
31,0,56.5,0.1,67.5,1.3,2022-04-06T05:00:00Z,PT60M
31,0,57.3,1.5,65.1,1.5,2022-04-06T06:00:00Z,PT60M
31,3.1,58.2,0,65.4,1.7,2022-04-06T07:00:00Z,PT60M
30,9,59.6,0.7,68.5,2.2,2022-04-06T08:00:00Z,PT60M
30,37.8,60.9,1.4,70.9,3,2022-04-06T09:00:00Z,PT60M
29,84,61.7,0.2,72.3,2.4,2022-04-06T10:00:00Z,PT60M
28,83.2,62.4,0,75.7,1.5,2022-04-06T11:00:00Z,PT60M
28,94.7,62.3,0,76.6,1.7,2022-04-06T12:00:00Z,PT60M
28,96.4,61.8,0,77,1.9,2022-04-06T13:00:00Z,PT60M
27,96.7,61.3,0,80.2,2,2022-04-06T14:00:00Z,PT60M
26,90.5,61.1,0,83.4,2,2022-04-06T15:00:00Z,PT60M
26,50.9,60.6,0,84.9,1.8,2022-04-06T16:00:00Z,PT60M
26,57.3,59.8,0,86.9,1.6,2022-04-06T17:00:00Z,PT60M
25,42.6,58.8,0,89,1.7,2022-04-06T18:00:00Z,PT60M
25,35,57.1,0,90,1.8,2022-04-06T19:00:00Z,PT60M
25,30.5,55.3,0,91.1,1.8,2022-04-06T20:00:00Z,PT60M
25,32.9,53.7,0,91.9,1.6,2022-04-06T21:00:00Z,PT60M
25,34.6,52.7,0,91.1,1.5,2022-04-06T22:00:00Z,PT60M
25,58,51.9,0,91.1,1.7,2022-04-06T23:00:00Z,PT60M
25,14.2,50.6,0,91.1,2,2022-04-07T00:00:00Z,PT60M
25,0,49.4,0,88.7,1.7,2022-04-07T01:00:00Z,PT60M
27,0.2,48.8,0,79.2,1.4,2022-04-07T02:00:00Z,PT60M
29,0,48.8,0,69.6,1.1,2022-04-07T03:00:00Z,PT60M
30,0.4,49.6,0.1,66,1,2022-04-07T04:00:00Z,PT60M
31,8.2,51,0.1,63.2,1.1,2022-04-07T05:00:00Z,PT60M
32,1,52.6,0,62.2,1.3,2022-04-07T06:00:00Z,PT60M
32,8.6,54,0,62.3,1.6,2022-04-07T07:00:00Z,PT60M
31,4.4,55.2,0.4,64.5,1.8,2022-04-07T08:00:00Z,PT60M
30,29.2,56.7,0.2,68.1,2.2,2022-04-07T09:00:00Z,PT60M
29,34.1,57.8,0,72.8,2.7,2022-04-07T10:00:00Z,PT60M
28,70.8,57.9,0,77.5,2.7,2022-04-07T11:00:00Z,PT60M
28,92.5,58.2,0,78.9,2.7,2022-04-07T12:00:00Z,PT60M
28,97,58.6,0,79.6,2.8,2022-04-07T13:00:00Z,PT60M
27,96,58.6,0,81.5,3,2022-04-07T14:00:00Z,PT60M
27,71,58.7,0,83.6,3.2,2022-04-07T15:00:00Z,PT60M
27,60.9,59,0,84.9,3.3,2022-04-07T16:00:00Z,PT60M
26,49.9,59.2,0,86.1,3.2,2022-04-07T17:00:00Z,PT60M
26,60.3,58.8,0,87.1,3.3,2022-04-07T18:00:00Z,PT60M
25,85.1,58.1,0,87.6,3.3,2022-04-07T19:00:00Z,PT60M
25,79.1,57.5,0,88.4,3.1,2022-04-07T20:00:00Z,PT60M
25,46.2,57.2,0,89.5,2.9,2022-04-07T21:00:00Z,PT60M
25,58.8,57,0,88.4,2.9,2022-04-07T22:00:00Z,PT60M
25,77.7,57.1,0,87.9,3.3,2022-04-07T23:00:00Z,PT60M
25,40.9,57.4,0,87.9,3.6,2022-04-08T00:00:00Z,PT60M
26,26.9,57.3,0,85.3,3.6,2022-04-08T01:00:00Z,PT60M
27,33.9,57.3,0,78.4,3.6,2022-04-08T02:00:00Z,PT60M
29,5.3,57.7,0,72,3.5,2022-04-08T03:00:00Z,PT60M
29,3.9,58,0,69.3,3.2,2022-04-08T04:00:00Z,PT60M
30,3.4,58.7,0,66.1,3.1,2022-04-08T05:00:00Z,PT60M
31,1.1,59.7,0.1,64,3,2022-04-08T06:00:00Z,PT60M
31,5.6,60.3,0.2,63.7,3.1,2022-04-08T07:00:00Z,PT60M
31,38.8,60.9,1.4,65.9,3.3,2022-04-08T08:00:00Z,PT60M
30,65.4,61.5,0.8,68.4,3.2,2022-04-08T09:00:00Z,PT60M
29,62.6,60.7,0.1,71.2,2.8,2022-04-08T10:00:00Z,PT60M
28,75,59.5,0,74.8,2.2,2022-04-08T11:00:00Z,PT60M
28,89.4,59.5,0,76.3,1.8,2022-04-08T12:00:00Z,PT60M
28,63.7,59.5,0,77.9,1.8,2022-04-08T13:00:00Z,PT60M
27,63.4,59.4,0,80.5,1.9,2022-04-08T14:00:00Z,PT60M
26,61.4,59.3,0,83.6,1.8,2022-04-08T15:00:00Z,PT60M
26,49.5,59.3,0,84.9,2,2022-04-08T16:00:00Z,PT60M
26,57.7,59.1,0,85.9,2.2,2022-04-08T17:00:00Z,PT60M
26,61.6,58.8,0,86.1,2.2,2022-04-08T18:00:00Z,PT60M
26,76.3,58.9,0,85.8,2.1,2022-04-08T19:00:00Z,PT60M
25,85.7,58.8,0,86.6,2.2,2022-04-08T20:00:00Z,PT60M
25,89,58.5,0,87.1,2.1,2022-04-08T21:00:00Z,PT60M
25,80.9,55.9,0,86.3,1.9,2022-04-08T22:00:00Z,PT60M
25,73.1,53.4,0,86,1.8,2022-04-08T23:00:00Z,PT60M
25,26.3,53.4,0,85.8,1.7,2022-04-09T00:00:00Z,PT60M
26,8.6,53.8,0,83.5,1.6,2022-04-09T01:00:00Z,PT60M
28,0,54.4,0,75,1.3,2022-04-09T02:00:00Z,PT60M
30,0,54.8,0,66.3,0.8,2022-04-09T03:00:00Z,PT60M
30,0,55.2,0,62.9,0.2,2022-04-09T04:00:00Z,PT60M
31,6.2,55.9,0,61.7,0.5,2022-04-09T05:00:00Z,PT60M
31,21.2,56.7,0.1,62,1.1,2022-04-09T06:00:00Z,PT60M
31,9.7,57.5,0,63,1.5,2022-04-09T07:00:00Z,PT60M
31,0,58,0.7,64.7,1.8,2022-04-09T08:00:00Z,PT60M
30,22.5,59.5,2,66.4,1.5,2022-04-09T09:00:00Z,PT60M
29,60.4,61.4,1.1,70.1,1,2022-04-09T10:00:00Z,PT60M
28,77.6,62,0.5,75.5,1,2022-04-09T11:00:00Z,PT60M
28,77.6,62,0,78.9,1.1,2022-04-09T12:00:00Z,PT60M
27,66.8,61.7,0,80,1.5,2022-04-09T13:00:00Z,PT60M
27,37.5,61.8,0,81.4,1.6,2022-04-09T14:00:00Z,PT60M
27,35,62.3,0,83.4,1.4,2022-04-09T15:00:00Z,PT60M
26,35,62.5,0,84.9,1.1,2022-04-09T16:00:00Z,PT60M
26,61.2,62.4,0,86.6,1.1,2022-04-09T17:00:00Z,PT60M
26,75.9,62.3,0,88.2,1.2,2022-04-09T18:00:00Z,PT60M
26,52.5,62.2,0,89.5,1.3,2022-04-09T19:00:00Z,PT60M
25,83.6,61.8,0,91.4,1.4,2022-04-09T20:00:00Z,PT60M
25,77.2,61.4,0,92.5,1.3,2022-04-09T21:00:00Z,PT60M
25,51.3,59.8,0,91.1,1.3,2022-04-09T22:00:00Z,PT60M
25,74.4,58.3,0,89.8,1.4,2022-04-09T23:00:00Z,PT60M
25,14.2,58,0,88.7,1.4,2022-04-10T00:00:00Z,PT60M
26,0,58.3,0,86.4,1.2,2022-04-10T01:00:00Z,PT60M
28,0,58.7,0,78.5,0.9,2022-04-10T02:00:00Z,PT60M
29,2.9,58.9,0,70.8,0.5,2022-04-10T03:00:00Z,PT60M
30,47.1,59.2,0.1,67.5,0.3,2022-04-10T04:00:00Z,PT60M
30,50.7,59.4,0,66,0.8,2022-04-10T05:00:00Z,PT60M
30,17,59.3,0,66.1,1.4,2022-04-10T06:00:00Z,PT60M
30,12.8,59.3,0.1,67,1.9,2022-04-10T07:00:00Z,PT60M
30,2.7,60.2,1.1,68.8,1.5,2022-04-10T08:00:00Z,PT60M
30,11.9,61.4,1.6,69.8,1.5,2022-04-10T09:00:00Z,PT60M
29,42.3,61.1,0.5,74.2,1.6,2022-04-10T10:00:00Z,PT60M
28,67.6,60.3,0.1,79.3,1.2,2022-04-10T11:00:00Z,PT60M
27,55.1,60.2,0,81,1.3,2022-04-10T12:00:00Z,PT60M
27,54.2,60.5,0,82,1.3,2022-04-10T13:00:00Z,PT60M
27,89.3,61.1,0,83.1,1.2,2022-04-10T14:00:00Z,PT60M
26,90.4,61.7,0,84.4,1.2,2022-04-10T15:00:00Z,PT60M
26,82.2,62.2,0,85.1,1,2022-04-10T16:00:00Z,PT60M
26,68.7,62.7,0,86.1,0.8,2022-04-10T17:00:00Z,PT60M
26,77.6,62.8,0,86.9,0.7,2022-04-10T18:00:00Z,PT60M
26,85.8,62.6,0.2,87.9,0.7,2022-04-10T19:00:00Z,PT60M
26,84.9,62.4,0,89,1,2022-04-10T20:00:00Z,PT60M
25,93.8,62.1,0,89.8,1.3,2022-04-10T21:00:00Z,PT60M
25,89,61.6,0.1,90.1,1.2,2022-04-10T22:00:00Z,PT60M
25,63.2,61.5,0,89.8,1,2022-04-10T23:00:00Z,PT60M
25,52.6,61.8,0.1,89.8,1,2022-04-11T00:00:00Z,PT60M
26,27.6,61.9,0.2,88.7,0.8,2022-04-11T01:00:00Z,PT60M
27,33.7,61.9,0,81.3,0.5,2022-04-11T02:00:00Z,PT60M
29,0,62,0.1,74.5,0.5,2022-04-11T03:00:00Z,PT60M
30,12.6,62.3,0.1,72.8,0.8,2022-04-11T04:00:00Z,PT60M
30,35.5,62.3,0.1,71.6,1.2,2022-04-11T05:00:00Z,PT60M
30,17.3,62.4,0.1,71.2,1.4,2022-04-11T06:00:00Z,PT60M
30,56.3,62.2,0.3,70.6,1.7,2022-04-11T07:00:00Z,PT60M
30,33.7,62.4,1.3,70.6,2,2022-04-11T08:00:00Z,PT60M
30,30.5,63.2,2.2,71.1,1.8,2022-04-11T09:00:00Z,PT60M
29,70.8,65.7,2.2,75.6,1.7,2022-04-11T10:00:00Z,PT60M
27,78.9,67.6,1,82.7,1.7,2022-04-11T11:00:00Z,PT60M
27,66.1,67.5,0.6,85.4,1.7,2022-04-11T12:00:00Z,PT60M
26,92.5,67.3,0.7,86.4,1.7,2022-04-11T13:00:00Z,PT60M
26,69.3,67.1,0.5,87.4,1.7,2022-04-11T14:00:00Z,PT60M
26,50.5,67.2,0.2,88.5,1.7,2022-04-11T15:00:00Z,PT60M
26,73.4,67.1,0,89,1.6,2022-04-11T16:00:00Z,PT60M
25,39.8,66.9,0,89.5,1.7,2022-04-11T17:00:00Z,PT60M
25,63.8,66.6,0,90.6,1.8,2022-04-11T18:00:00Z,PT60M
25,33,66.1,0.5,90.9,1.8,2022-04-11T19:00:00Z,PT60M
25,41.3,65.8,0.4,91.1,1.8,2022-04-11T20:00:00Z,PT60M
25,55.4,65.7,0.6,91.9,1.8,2022-04-11T21:00:00Z,PT60M
25,54.9,64.8,0.2,92.5,1.7,2022-04-11T22:00:00Z,PT60M
25,44.8,63.7,0.1,93,1.6,2022-04-11T23:00:00Z,PT60M
25,44.5,63.1,0,93.6,1.4,2022-04-12T00:00:00Z,PT60M
25,60.5,62.6,0,91.7,1.1,2022-04-12T01:00:00Z,PT60M
27,61.6,62.3,0,82.7,0.8,2022-04-12T02:00:00Z,PT60M
28,44,61.9,0,75,0.3,2022-04-12T03:00:00Z,PT60M
29,18.2,61.3,0,72.9,0.4,2022-04-12T04:00:00Z,PT60M
30,24.3,60.7,0,70.2,1,2022-04-12T05:00:00Z,PT60M
30,11,60,0.2,68.7,1.3,2022-04-12T06:00:00Z,PT60M
30,0.5,59.5,0,69.3,1.7,2022-04-12T07:00:00Z,PT60M
30,1,59.5,0.1,71.8,1.9,2022-04-12T08:00:00Z,PT60M
30,15.1,59.8,0,72.8,1.7,2022-04-12T09:00:00Z,PT60M
29,24.9,61.1,0.2,74,1.4,2022-04-12T10:00:00Z,PT60M
28,57.1,63,0.7,78.2,0.7,2022-04-12T11:00:00Z,PT60M
27,75.3,64.2,0.5,81,0.7,2022-04-12T12:00:00Z,PT60M
27,66.7,64.5,0.3,82.9,1.2,2022-04-12T13:00:00Z,PT60M
26,58.6,64.3,0.1,85.7,1.5,2022-04-12T14:00:00Z,PT60M
26,37.9,63.7,0,86.9,1.6,2022-04-12T15:00:00Z,PT60M
26,57.4,62.7,0,87.2,1.6,2022-04-12T16:00:00Z,PT60M
26,52.6,61.8,0,88,1.5,2022-04-12T17:00:00Z,PT60M
26,47.5,60.8,0.1,88.5,1.3,2022-04-12T18:00:00Z,PT60M
26,75.2,59.7,0.1,89.3,1.3,2022-04-12T19:00:00Z,PT60M
26,53.8,58.3,0,90.1,1.6,2022-04-12T20:00:00Z,PT60M
25,35.2,56.8,0,90.1,1.7,2022-04-12T21:00:00Z,PT60M
25,27.8,54.5,0,91.1,1.4,2022-04-12T22:00:00Z,PT60M
25,39.6,52.2,0,92.2,1.3,2022-04-12T23:00:00Z,PT60M
25,31.8,50.3,0,92.2,1.3,2022-04-13T00:00:00Z,PT60M
25,6.3,48.4,0,90.3,1.1,2022-04-13T01:00:00Z,PT60M
28,0,47.2,0,79.7,0.8,2022-04-13T02:00:00Z,PT60M
29,17.9,46.7,0.1,70.4,0.3,2022-04-13T03:00:00Z,PT60M
30,51.3,46.5,0.1,68.8,0.7,2022-04-13T04:00:00Z,PT60M
